Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,transaction
2023-06-04 21:40:54-05:30,65,not_preferred,once a month,groceries and gourmet food;home and kitchen,sometimes,few times per month,others,first page,3,yes,often,found a better price elsewhere,never,yes,occasionally,yes,sometimes,2,4,unknown,user interface,314155
2023-06-08 18:00:06-05:30,17,others,multiple times per week,groceries and gourmet food;beauty and personal care;others,sometimes,few times per week,keyword,multiple pages,2,yes,always,changed my mind or no longer need the item,never,yes,moderately,yes,sometimes,1,5,all the above,user interface,157162
2023-06-11 22:49:49-05:30,28,female,multiple times per week,beauty and personal care;home and kitchen,no,rarely,keyword,first page,2,no,rarely,others,rarely,no,never,no,no,1,2,wide product selection,reducing packaging waste,980528
2023-06-08 18:00:50-05:30,7,others,once a month,groceries and gourmet food,sometimes,few times per month,categories,first page,4,yes,sometimes,others,rarely,yes,occasionally,no,yes,4,4,competitive prices,irrelevant product suggestions,940219
2023-06-08 22:40:33-05:30,57,female,once a month,groceries and gourmet food;beauty and personal care,yes,rarely,categories,first page,1,no,often,others,always,yes,rarely,sometimes,no,3,1,customer service,unknown,789645
2023-06-08 17:23:05-05:30,59,others,weekly,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen;others,no,multiple times a day,categories,multiple pages,2,no,never,found a better price elsewhere,rarely,no,occasionally,no,yes,5,2,competitive prices,i have no problem with amazon yet. but others tell me about the refund issues,125238
2023-06-06 13:06:16-05:30,41,male,few times per month,groceries and gourmet food;home and kitchen;others,yes,few times per month,categories,multiple pages,4,maybe,rarely,changed my mind or no longer need the item,rarely,no,heavily,yes,sometimes,4,4,customer service,product quality and accuracy,943747
2023-06-12 16:02:53-05:30,54,others,weekly,groceries and gourmet food;clothing and fashion;home and kitchen,no,few times per month,categories,multiple pages,1,yes,always,changed my mind or no longer need the item,rarely,yes,never,sometimes,no,2,5,quick delivery,better app interface and lower shipping charges,136435
2023-06-08 03:23:21-05:30,29,not_preferred,less than once a month,groceries and gourmet food;beauty and personal care;clothing and fashion,no,rarely,others,first page,3,no,rarely,changed my mind or no longer need the item,never,yes,occasionally,no,no,5,1,product recommendations,better app interface and lower shipping charges,909341
2023-06-09 10:31:15-05:30,15,not_preferred,weekly,home and kitchen,no,multiple times a day,others,multiple pages,5,yes,often,high shipping costs,sometimes,yes,occasionally,sometimes,no,4,2,unknown,shipping speed and reliability,334694
2023-06-06 23:06:30-05:30,19,female,once a month,groceries and gourmet food;beauty and personal care,yes,multiple times a day,keyword,multiple pages,5,no,never,changed my mind or no longer need the item,often,no,heavily,yes,sometimes,3,3,user-friendly website/app interface,reducing packaging waste,592747
2023-06-07 13:33:51-05:30,24,male,once a month,home and kitchen,sometimes,multiple times a day,others,multiple pages,3,maybe,sometimes,found a better price elsewhere,sometimes,yes,never,no,no,5,2,user-friendly website/app interface,scrolling option would be much better than going to next page,964381
2023-06-07 11:41:56-05:30,60,male,few times per month,beauty and personal care;clothing and fashion;home and kitchen,yes,multiple times a day,keyword,first page,3,no,sometimes,high shipping costs,never,no,moderately,sometimes,yes,4,2,all the above,quality of product is very poor according to the big offers,313487
2023-06-06 18:51:13-05:30,37,male,multiple times per week,others,no,few times per week,keyword,multiple pages,1,maybe,often,high shipping costs,often,no,rarely,sometimes,no,1,3,user-friendly website/app interface,unknown,308212
2023-06-07 22:10:26-05:30,33,female,weekly,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,few times per week,categories,multiple pages,4,no,never,found a better price elsewhere,rarely,yes,occasionally,no,yes,5,5,quick delivery,user interface,131373
2023-06-04 22:37:00-05:30,38,not_preferred,multiple times per week,groceries and gourmet food;beauty and personal care;others,sometimes,rarely,others,multiple pages,1,yes,sometimes,high shipping costs,sometimes,no,heavily,no,yes,5,5,wide product selection,no issues,523222
2023-06-07 22:38:51-05:30,15,male,multiple times per week,beauty and personal care,sometimes,few times per month,keyword,first page,2,yes,often,changed my mind or no longer need the item,often,yes,heavily,sometimes,no,1,5,product recommendations,shipping speed and reliability,793668
2023-06-11 14:07:39-05:30,64,male,few times per month,beauty and personal care,no,multiple times a day,categories,multiple pages,2,maybe,rarely,found a better price elsewhere,rarely,yes,never,no,no,3,3,customer service,product quality and accuracy,562750
2023-06-07 18:29:14-05:30,28,others,less than once a month,groceries and gourmet food,no,few times per week,keyword,first page,5,maybe,rarely,others,sometimes,yes,moderately,no,yes,5,5,customer service,no issues,826078
2023-06-09 10:58:44-05:30,49,others,few times per month,groceries and gourmet food;beauty and personal care;clothing and fashion,yes,few times per week,categories,multiple pages,4,yes,rarely,high shipping costs,sometimes,no,heavily,no,sometimes,2,4,wide product selection,quality of product is very poor according to the big offers,940596
2023-06-05 14:25:28-05:30,62,male,weekly,groceries and gourmet food;clothing and fashion;home and kitchen;others,yes,multiple times a day,keyword,first page,2,yes,never,found a better price elsewhere,always,no,moderately,yes,no,3,3,wide product selection,product quality and accuracy,447175
2023-06-08 17:11:27-05:30,37,female,once a month,groceries and gourmet food;beauty and personal care;others,yes,rarely,keyword,first page,4,maybe,always,changed my mind or no longer need the item,always,yes,rarely,no,no,4,3,all the above,no issues,125086
2023-06-11 23:25:09-05:30,45,not_preferred,multiple times per week,clothing and fashion,sometimes,few times per week,filter,multiple pages,5,yes,always,high shipping costs,always,no,occasionally,yes,sometimes,4,3,competitive prices,user interface,698979
2023-06-08 17:13:33-05:30,5,others,multiple times per week,groceries and gourmet food;beauty and personal care;clothing and fashion,no,rarely,keyword,first page,5,yes,often,others,rarely,yes,occasionally,sometimes,yes,3,4,competitive prices,no issues,758590
2023-06-06 18:40:27-05:30,33,others,less than once a month,clothing and fashion;others,yes,few times per week,categories,first page,3,yes,rarely,changed my mind or no longer need the item,always,no,occasionally,yes,no,1,4,product recommendations,quality of product is very poor according to the big offers,546155
2023-06-06 19:31:34-05:30,29,female,few times per month,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen,sometimes,rarely,keyword,multiple pages,3,yes,always,found a better price elsewhere,rarely,no,heavily,yes,sometimes,5,4,user-friendly website/app interface,scrolling option would be much better than going to next page,734033
2023-06-05 22:05:25-05:30,13,others,less than once a month,beauty and personal care;clothing and fashion,no,multiple times a day,categories,first page,3,yes,rarely,others,often,yes,rarely,yes,yes,4,5,all the above,reducing packaging waste,278611
2023-06-07 18:29:14-05:30,17,female,once a month,clothing and fashion;home and kitchen;others,sometimes,few times per week,keyword,multiple pages,5,yes,never,found a better price elsewhere,never,yes,never,sometimes,sometimes,5,1,competitive prices,shipping speed and reliability,872141
2023-06-06 18:39:26-05:30,55,male,multiple times per week,groceries and gourmet food;clothing and fashion;others,sometimes,rarely,keyword,first page,4,maybe,rarely,high shipping costs,always,yes,occasionally,no,sometimes,4,2,product recommendations,no issues,132420
2023-06-08 17:54:49-05:30,16,male,once a month,groceries and gourmet food;clothing and fashion;home and kitchen;others,sometimes,rarely,keyword,multiple pages,3,yes,always,changed my mind or no longer need the item,never,no,never,no,no,1,4,competitive prices,better app interface and lower shipping charges,266881
2023-06-07 18:28:35-05:30,32,not_preferred,multiple times per week,beauty and personal care;home and kitchen,yes,few times per month,keyword,multiple pages,2,yes,rarely,others,always,no,never,sometimes,sometimes,3,2,user-friendly website/app interface,quality of product is very poor according to the big offers,867980
2023-06-05 14:17:45-05:30,66,female,few times per month,groceries and gourmet food;beauty and personal care;home and kitchen,sometimes,multiple times a day,categories,first page,3,maybe,often,others,rarely,no,heavily,sometimes,no,3,5,wide product selection,reducing packaging waste,533571
2023-06-07 17:58:12-05:30,39,others,multiple times per week,beauty and personal care;home and kitchen;others,sometimes,multiple times a day,keyword,first page,2,maybe,always,changed my mind or no longer need the item,always,no,heavily,sometimes,sometimes,5,3,wide product selection,no issues,932973
2023-06-09 10:28:23-05:30,44,male,weekly,beauty and personal care,no,few times per month,keyword,multiple pages,4,maybe,always,changed my mind or no longer need the item,often,yes,heavily,no,yes,2,4,all the above,add more familiar brands to the list,742107
2023-06-09 14:40:21-05:30,65,male,less than once a month,beauty and personal care;clothing and fashion;home and kitchen;others,yes,multiple times a day,keyword,first page,1,maybe,never,changed my mind or no longer need the item,never,yes,rarely,no,sometimes,3,5,wide product selection,add more familiar brands to the list,712817
2023-06-11 09:31:41-05:30,6,not_preferred,multiple times per week,beauty and personal care;clothing and fashion;home and kitchen,sometimes,few times per month,keyword,multiple pages,2,maybe,often,others,sometimes,yes,moderately,no,sometimes,1,4,wide product selection,no issues,914295
2023-06-11 22:44:46-05:30,66,not_preferred,weekly,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,rarely,categories,multiple pages,5,yes,always,found a better price elsewhere,often,no,moderately,sometimes,yes,1,2,user-friendly website/app interface,reducing packaging waste,406822
2023-06-08 08:59:45-05:30,58,male,few times per month,clothing and fashion;others,sometimes,rarely,categories,multiple pages,3,no,rarely,others,rarely,no,never,no,no,1,4,wide product selection,unknown,679481
2023-06-07 17:58:12-05:30,27,female,less than once a month,groceries and gourmet food;clothing and fashion;home and kitchen,no,few times per month,keyword,multiple pages,2,yes,often,others,sometimes,no,occasionally,sometimes,no,1,2,customer service,user interface,476618
2023-06-12 15:56:57-05:30,59,others,weekly,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,few times per month,keyword,multiple pages,5,yes,often,others,rarely,no,never,no,sometimes,2,3,unknown,better app interface and lower shipping charges,862212
2023-06-08 03:26:38-05:30,29,male,less than once a month,groceries and gourmet food;clothing and fashion;others,yes,few times per month,categories,first page,3,maybe,rarely,found a better price elsewhere,sometimes,yes,moderately,sometimes,yes,5,1,competitive prices,no issues,383723
